id;full-name;html-url;stars;forks;owner-name;owner-type;created-at;last-commit;last-commit-date;domain-files;type;n-intents;intents;n-entities;entities;n-actions;actions;n-slots;slots;n-slots-from-entity;n-slots-from-text;slots-type;n-forms;forms;version;config-languages;training-language;response-languages;pure-english;n-actions-files
RitwikGanguly/Healthcare-Chatbot;RitwikGanguly/Healthcare-Chatbot;https://github.com/RitwikGanguly/Healthcare-Chatbot;5;2;RitwikGanguly;User;2023-06-15T07:30:45Z;4e76f06ff4a2d6b5ec173bcf9138657893dcdc17;2023-07-18T19:27:24Z;['domain.yml'];sfsd;20;['greet', 'goodbye', 'thanks', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'question', 'challenge', 'intro_love', 'intro_cute', 'intro_unhappy', 'get_name', 'ask_disease', 'inform_symptoms', 'question_disease', 'give_time', 'inform_disease', 'hospital'];1;['disease'];3;['action_get_diagnosis', 'action_give_time', 'action_disease_info'];1;['disease'];1;0;['text'];0;[];3.1;['en'];['en'];['en'];True;1
SCNUJackyChen/rasa;SCNUJackyChen/rasa;https://github.com/SCNUJackyChen/rasa;1;0;SCNUJackyChen;User;2022-02-16T13:36:50Z;bfb64c5bd486dbd5c6cdb1e65628f01fa22a243d;2022-04-15T09:29:25Z;['domain.yml'];sfsd;23;['ask_coffee_list', 'order_coffee', 'inform_Sweetness', 'greet', 'inform_coffee_name', 'inform_Size', 'inform_Milkness', 'inform_State', 'inform_Strength', 'goodbye', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'inform_email', 'inform_address', 'inform_customer_name', 'inform_select_preference', 'inform_feedback', 'feedback', 'chitchat_trigger', 'nlu_fallbacks'];11;['State', 'address', 'coffee_name', 'customer_name', 'email', 'Milkness', 'Size', 'Sweetness', 'Strength', 'environment', 'service'];14;['action_coffee_list', 'action_confirm_coffee_name', 'action_reset_customer_info_form', 'action_reset_coffee_preference_form', 'action_set_coffee_name_by_preference', 'action_select_coffee_name_by_preference', 'action_submit_order', 'validate_coffee_name_form', 'validate_coffee_preference_form', 'action_feedback_collection_form', 'action_get_sentiments_score', 'action_submit_user_feedback', 'validate_chitchat_form', 'action_reset_is_end'];14;['Sweetness', 'Size', 'State', 'Milkness', 'Strength', 'email', 'address', 'customer_name', 'coffee_name', 'coffee_name_is_collected', 'ABSA_result', 'is_end', 'environment', 'service'];22;0;['text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'bool', 'list', 'bool', 'text', 'text'];4;['coffee_preference_form', 'customer_info_form', 'coffee_name_form', 'chitchat_form'];3.0;['en'];['en'];['en'];True;1
Samupietila/AI-Chatbot__Chatbot;Samupietila/AI-Chatbot;https://github.com/Samupietila/AI-Chatbot;2;1;Samupietila;User;2024-09-02T10:22:48Z;0da01117b3cc0923d804e5189f4bd8a758542798;2024-12-04T10:55:45Z;['Chatbot/domain.yml'];mfsd;72;['greet', 'goodbye', 'affirm', 'deny', 'ask_rules', 'button_test', 'ask_poker_rules', 'ask_blackjack_rules', 'ask_roulette_odds', 'select_option', 'mood_great', 'mood_unhappy', 'service_technical', 'service_bonuses', 'service_bonus', 'bonus_claim', 'bonus_wagering_requirements', 'bonus_status', 'service_deposit_withdrawal', 'service_game_rules', 'service_security_fairplay', 'service_responsible_gaming', 'service_technical_game_froze', 'service_technical_status_error', 'service_technical_deposit_error', 'service_technical_game_froze_refresh', 'service_technical_game_froze_clean_cache', 'service_technical_game_froze_update_browser', 'service_technical_status_server_error', 'service_technical_status_connection_issue', 'service_technical_status_connection_timed_out', 'service_technical_account_status', 'service_technical_banks_supported', 'service_technical_availability_info', 'ask_for_real_person', 'approval_yes', 'approval_no', 'set_language', 'service_deposit_methods', 'deposit_credit_card', 'deposit_bank_transfer', 'deposit_e_wallet', 'service_withdrawal_time', 'withdrawal_credit_card', 'withdrawal_bank_transfer', 'withdrawal_e_wallet', 'service_fees', 'security_casino', 'security_fairness', 'security_personal_data', 'service_account_registration', 'service_account_creation', 'service_account_password', 'service_account_information', 'service_account_reset_email', 'service_account_reset_phone', 'roulette_basic_rules', 'roulette_best_strategies', 'roulette_odds_specific_bets', 'roulette_game_rules_overview', 'blackjack_basic_rules', 'blackjack_card_counting', 'blackjack_advanced_strategies', 'blackjack_odds_specific_bets', 'blackjack_game_rules_overview', 'poker_basic_rules', 'poker_advanced_strategies', 'poker_odds_specific_bets', 'poker_game_rules_overview', 'responsible_gaming_setting_limits', 'responsible_gaming_self_exclude', 'responsible_gaming_gambling_addiction'];1;['option'];1;['action_set_language'];1;['language'];1;0;['text'];0;[];3.1;['en'];['en', 'ar', 'fi'];['en', 'ar'];False;1
ShreyasDatta/e-Commerce-chatbot-rasa;ShreyasDatta/e-Commerce-chatbot-rasa;https://github.com/ShreyasDatta/e-Commerce-chatbot-rasa;11;3;ShreyasDatta;User;2022-05-09T00:17:23Z;00fdad74f2b1f16a087cf8ec9f432e7260ad7de4;2022-08-04T17:30:44Z;['domain.yml'];sfsd;18;['affirm', 'bot_challenge', 'confirm_order', 'deny', 'discuss_product_search_types', 'discuss_products', 'discuss_purpose', 'figuring_out_user_product_choice', 'finish_and_pay_retail', 'goodbye', 'greet', 'mood_great', 'mood_unhappy', 'need_more_time_retail', 'query_product_category', 'request_product_info', 'show_my_order_status', 'stop'];9;['Beverages', 'product', 'Fruits and Vegetables', 'Hygiene and Grooming', 'productCategory', 'Bath and Body', 'Cleaning Essentials', 'Breakfast and Spreads', 'Home Utilities'];30;['action_check_existence', 'check_confirmed_order_details', 'collect_product_info', 'place_confirmed_order', 'query_product_info', 'utter_ask_continue', 'utter_ask_products_tag_form_productCategory', 'utter_ask_products_tag_form_products', 'utter_ask_to_place_order', 'utter_bot_purpose', 'utter_check_product_category', 'utter_cheer_up', 'utter_confirm_slot', 'utter_continue_with_current_slots', 'utter_default', 'utter_did_that_help', 'utter_discuss_products', 'utter_goodbye', 'utter_greet', 'utter_happy', 'utter_iamabot', 'utter_idle_response', 'utter_moving_on', 'utter_repeat_user_intent', 'utter_slot_values', 'utter_submit', 'utter_try_different_search_criteria', 'utter_welcome', 'validate_products', 'validate_products_tags_form'];2;['products', 'productCategory'];8;0;['text', 'text'];1;['products_tags_form'];3.1;['en'];['en'];['en'];True;2
ShrutikaDRaut/Capstone2;ShrutikaDRaut/Capstone2;https://github.com/ShrutikaDRaut/Capstone2;2;2;ShrutikaDRaut;User;2022-02-02T22:17:08Z;03586d9b198c48829c21900f7086129cc591b6c2;2022-04-20T00:25:29Z;['ChatBot/domain.yml'];sfsd;5;['user_made_offer', 'user_offer_accepted', 'user_offer_denied', 'user_end', 'user_random'];6;['attribute', 'mention', 'min_price', 'max_price', 'user_offer', 'accept_offer'];7;['utter_ask_new_offer', 'utter_chat_begin', 'utter_counter_offer', 'utter_congrats', 'utter_thankyou', 'action_counter_offer', 'action_reject_accept_offer'];3;['min_price', 'max_price', 'user_offer'];3;0;['float', 'float', 'float'];0;[];3.1;['en'];['en'];['en'];True;1
SockAndSandal/Quire_GrammarChatbot;SockAndSandal/Quire_GrammarChatbot;https://github.com/SockAndSandal/Quire_GrammarChatbot;1;0;SockAndSandal;User;2021-11-29T02:00:43Z;57d6c33dc6dea2d3032f6dbc02723264a03be74f;2022-07-01T17:44:35Z;['domain.yml'];sfsd;17;['greet', 'use_word_in_sentence', 'respond', 'vocab', 'mood_great', 'mood_unhappy', 'goodbye', 'intro', 'bot_challenge', 'out_of_scope', 'joke', 'word_of_the_day', 'name_explain', 'say_name', 'synonyms', 'rhymes', 'opposites'];7;['example_word', 'is_flag', 'name', 'opposite_word', 'rhyme_word', 'synonym_word', 'vocab_word'];11;['action_antonym', 'action_meaning', 'action_next', 'action_rhyming', 'action_synonym', 'action_use_in_sentence', 'respond', 'utter_did_that_help', 'utter_greet', 'utter_happy', 'utter_submit'];7;['name', 'vocab_word', 'rhyme_word', 'opposite_word', 'synonym_word', 'example_word', 'is_flag'];7;0;['text', 'text', 'text', 'text', 'text', 'text', 'categorical'];1;['example_form'];3.0;['en'];['en'];['en'];True;1
Sovik-Ghosh/Movera-movie-recommendation-using-RASA;Sovik-Ghosh/Movera-movie-recommendation-using-RASA;https://github.com/Sovik-Ghosh/Movera-movie-recommendation-using-RASA;4;1;Sovik-Ghosh;User;2024-03-02T14:47:57Z;523002ea5b875323495ebfabb3def11a3aaca305;2024-07-07T00:13:06Z;['domain.yml'];sfsd;2;['FindMovies', 'Other'];10;['title', 'genre', 'aggregate_rating', 'starring', 'director', 'request', 'request_alt', 'negate', 'thanks', 'count'];2;['action_offer', 'action_bye'];6;['title', 'genre', 'aggregate_rating', 'starring', 'director', 'count'];6;0;['text', 'text', 'text', 'text', 'text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
SumitxThokar/Chatbot-RASA;SumitxThokar/Chatbot-RASA;https://github.com/SumitxThokar/Chatbot-RASA;1;0;SumitxThokar;User;2023-08-05T14:32:36Z;f805bb9696e10a5a5cf545c6eed47da7e1a5f93b;2023-08-05T15:31:35Z;['domain.yml'];sfsd;7;['greet', 'inform', 'goodbye', 'affirm', 'deny', 'bot_challenge', 'again'];1;['choice'];1;['action_play_rps'];1;['choice'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];True;1
Theamineguesmi/healthcare_chatbot;Theamineguesmi/healthcare_chatbot;https://github.com/Theamineguesmi/healthcare_chatbot;1;0;Theamineguesmi;User;2023-04-26T11:22:48Z;e8e7200c9fec4b5fc762e0c772c62444b958a990;2023-09-04T13:09:27Z;['domain.yml'];sfsd;10;['greet', 'goodbye', 'affirm', 'deny', 'faq', 'chitchat', 'contact_us', 'login', 'outofscope', 'openAI'];2;['email', 'number'];3;['validate_contact_us_form', 'action_submit_contact_us_form', 'openai_action'];5;['name', 'email', 'phone_number', 'message', 'confirm_details'];0;4;['text', 'text', 'text', 'text', 'any'];1;['contact_us_form'];3.1;['en'];['en'];['en'];True;2
UchihaIthachi/rasa-personal-assistant;UchihaIthachi/rasa-personal-assistant;https://github.com/UchihaIthachi/rasa-personal-assistant;1;0;UchihaIthachi;User;2024-06-16T13:49:32Z;9a8aa9b26e99d60e0ad89c4019f14ef5e3df8954;2024-06-25T16:27:31Z;['chat-bot/config/domain.yml'];sfsd;41;['greet', 'deny', 'mood_unhappy', 'mood_great', 'what', 'affirm', 'check_availability', 'goodbye', 'bot_challenge', 'cancel_reservation', 'book_room', 'room_packages', 'room_types', 'faq', 'faqbreakfast', 'faqcancellationpolicy', 'faqcheckin', 'faqcheckinage', 'faqcheckout', 'faqchildrenage', 'faqearlycheckin', 'faqlatecheckin', 'faqlatecheckout', 'faqroomcount', 'faqbabycot', 'faqbreakfasttime', 'faqrefundable', 'faqreceptiontime', 'faqparking', 'faqparkingcost', 'faqpartialcancel', 'faqpetpolicy', 'faqpetcost', 'faqreservaconfirm', 'faqnearestairport', 'faqmodifyreservation', 'faqmeetingroom', 'faqsecurity', 'faqluggage', 'faqcontact', 'faqservices'];2;['room_type', 'booking_date'];45;['utter_greet', 'utter_cheer_up', 'utter_did_that_help', 'utter_happy', 'utter_goodbye', 'utter_iamabot', 'utter_book_room', 'utter_room_packages', 'utter_room_types', 'utter_cancel_reservation', 'utter_check_availability', 'utter_faqbreakfast', 'utter_faqcancellationpolicy', 'utter_faqcheckin', 'utter_faqcheckinage', 'utter_faqcheckout', 'utter_faqchildrenage', 'utter_faqearlycheckin', 'utter_faqlatecheckin', 'utter_faqlatecheckout', 'utter_faqroomcount', 'utter_faqbabycot', 'utter_faqbreakfasttime', 'utter_faqrefundable', 'utter_faqreceptiontime', 'utter_faqparking', 'utter_faqparkingcost', 'utter_checkout', 'utter_latecheckin', 'utter_receptiontime', 'utter_faqcarparking', 'utter_reservationconfirm', 'utter_faqnearestairport', 'utter_faqmodifyreservation', 'utter_faqmeetingroom', 'utter_faqsecurity', 'utter_faqluggage', 'utter_faqcontact', 'utter_faqpartialcancel', 'utter_faqpetpolicy', 'utter_faqpetcost', 'utter_faq_prompt', 'utter_faqservices', 'action_default_fallback', 'action_generate_fallback_response'];2;['room_type', 'booking_date'];2;0;['text', 'text'];0;[];3.1;['en'];['en'];['en'];True;1
VIER-CognitiveVoice/rasa-meter-reading-bot;VIER-CognitiveVoice/rasa-meter-reading-bot;https://github.com/VIER-CognitiveVoice/rasa-meter-reading-bot;3;1;VIER-CognitiveVoice;Organization;2022-11-08T10:49:58Z;12f15d1dbfe7f349434cd45170e0b27a48099bd1;2024-11-25T16:36:25Z;['domain.yml'];sfsd;9;['affirm', 'deny', 'cvg_session', 'cvg_inactivity', 'cvg_terminated', 'cvg_error', 'greet', 'cvg_outbound_success', 'cvg_outbound_failure'];6;['number', 'cvg_body', 'customer_number', 'meter_id', 'meter_reading', 'language'];7;['action_cvg_outbound_success', 'action_greet', 'action_are_you_still_there', 'action_detect_language', 'validate_meter_reading_form', 'action_meter_reading_form_submit', 'action_ask_meter_reading_already_set'];12;['language', 'cvg_bot_session_body', 'inactivity_counter', 'customer_number', 'meter_id', 'meter_reading', 'customer_number_correct', 'meter_reading_already_set', 'meter_id_correct_except_letter', 'meter_reading_too_large', 'meter_reading_confirmed', 'real_meter_id'];5;3;['any', 'any', 'float', 'any', 'any', 'any', 'bool', 'bool', 'bool', 'bool', 'bool', 'text'];1;['meter_reading_form'];3.1;['en'];['en'];['en'];True;3
Vedant1206/Coren--OpenAI-Chatbot;Vedant1206/Coren--OpenAI-Chatbot;https://github.com/Vedant1206/Coren--OpenAI-Chatbot;1;1;Vedant1206;User;2023-11-15T19:09:27Z;b019f324932e45ad2e7ece3d0e75ed873fd22ff0;2024-01-12T18:21:20Z;['domain.yml'];sfsd;189;['greet', 'goodbye', 'thank_you', 'affirm', 'deny', 'mood_great', 'mood_unhappy', 'bot_challenge', 'ask_about_bulking', 'ask_about_cutting', 'ask_about_maintenance', 'ask_about_nutrition', 'ask_about_nutrition_bulk', 'ask_about_nutrition_cut', 'ask_about_nutrition_maintenance', 'express_goal', 'inform_diet_preference', 'inform_allergies', 'give_feedback', 'why_exercise', 'benefits_of_exercise', 'disadvantages_of_exercise', 'how_to_start_exercising', 'exercise_recommendations', 'best_time_for_weightlifting', 'training_session_duration', 'eating_before_strength_training', 'supplements_for_strength_training', 'weekly_strength_training_frequency', 'difference_between_strength_training_and_bodybuilding', 'strength_training_for_weight_loss', 'need_for_personal_trainer', 'warm_up_before_weightlifting', 'choosing_right_weight_for_lifting', 'muscle_soreness_post_training', 'tracking_strength_training_progress', 'common_mistakes_in_strength_training', 'importance_of_rest_and_recovery', 'strength_training_for_sports_performance', 'choosing_between_machines_and_free_weights', 'balancing_strength_training_with_other_exercise', 'risks_of_overtraining', 'overall_health_benefits_of_strength_training', 'strength_training_without_heavy_weights', 'ask_strength_training', 'ask_for_beginner_tips', 'start_strength_training', 'benefits_of_strength_training', 'strength_training_routine', 'different_strength_training_exercises', 'importance_of_strength_training', 'building_muscle_strength', 'resistance_training', 'strength_training_frequency', 'effective_strength_workout_tips', 'equipment_needed_for_strength_training', 'back_health_importance', 'general_back_exercises', 'back_pain_prevention', 'back_injury_risk_factors', 'back_stretching_benefits', 'back_posture_importance', 'ask_pull_ups', 'ask_rows', 'ask_lat_pulldowns', 'ask_deadlifts', 'ask_tbar_row', 'ask_lat_pull', 'ask_seated_cable_row', 'ask_face_pulls', 'upper_body_exercises', 'lower_body_exercises', 'upper_body_care', 'lower_body_care', 'upper_body_training_tips', 'lower_body_training_tips', 'chest_exercises_overview', 'benefits_of_chest_training', 'chest_training_techniques', 'chest_equipment_recommendations', 'ask_bench_press', 'ask_incline_dumbbell_press', 'ask_push_ups', 'ask_chest_flyes', 'ask_dips', 'ask_close_grip_bench_press', 'ask_decline_bench_press', 'ask_chest_dumbbell_pullovers', 'ask_machine_chest_press', 'ask_chest_cable_crossovers', 'leg_anatomy', 'leg_stretching_benefits', 'leg_injury_prevention', 'leg_strength_training', 'leg_pain_management', 'leg_posture_importance', 'leg_care_tips', 'ask_squats', 'ask_lunges', 'ask_leg_press', 'ask_calf_raises', 'ask_leg_curls', 'ask_leg_extensions', 'ask_sumo_deadlift', 'ask_leg_workout_tips', 'ask_leg_strength_training', 'ask_glute_bridge', 'ask_lunges_for_glutes', 'ask_donkey_kicks', 'ask_glute_workout_tips', 'ask_squats_for_glutes', 'ask_hip_thrusts', 'arm_anatomy', 'arm_stretching_benefits', 'arm_injury_prevention', 'arm_strength_training', 'arm_pain_management', 'arm_posture_importance', 'arm_care_tips', 'ask_bicep_curls', 'ask_tricep_dips', 'ask_barbell_shrugs', 'ask_forearm_curls', 'ask_skull_crushers', 'ask_hammer_curl', 'ask_forearm_exercises', 'ask_dumbbell_shrug', 'ask_overhead_tricep_extension', 'ask_zottman_curl', 'ask_bicep_exercises', 'ask_tricep_exercises', 'bicep_importance', 'tricep_importance', 'general_bicep_care', 'general_tricep_care', 'bicep_training_tips', 'tricep_training_tips', 'core_anatomy', 'core_stretching_benefits', 'core_injury_prevention', 'core_strength_training', 'core_pain_management', 'core_posture_importance', 'core_care_tips', 'ask_plank_technique', 'ask_russian_twists_variations', 'ask_ab_rollouts_technique', 'ask_twisting_leg_raises', 'ask_mountain_climbers_technique', 'shoulder_anatomy', 'shoulder_stretching_benefits', 'shoulder_injury_prevention', 'shoulder_strength_training', 'shoulder_pain_management', 'shoulder_posture_importance', 'shoulder_care_tips', 'ask_military_press_technique', 'ask_lateral_raises', 'ask_face_pulls_variations', 'ask_arnold_press', 'ask_shrugs_technique', 'ask_shoulder_benefits', 'cardio_what', 'cardio_why', 'cardio_how', 'cycle_what', 'cycle_why', 'cycle_how', 'run_what', 'run_why', 'run_how', 'sprint_what', 'sprint_why', 'sprint_how', 'treadmill_what', 'treadmill_why', 'treadmill_how', 'burpees_what', 'burpees_why', 'burpees_how', 'walking_what', 'walking_why', 'walking_how', 'skipping_what', 'skipping_why', 'skipping_how', 'swimming_what', 'swimming_why', 'swimming_how'];3;['goal', 'diet', 'allergy'];4;['action_generate_weight_loss_plan', 'action_adjust_meal_plan', 'action_generate_muscle_gain_plan', 'action_generate_general_fitness_plan'];1;['goal'];1;0;['categorical'];0;[];3.1;['en'];['en'];['en'];True;1
