id;full-name;html-url;stars;forks;created-at;updated-at;pushed-at;default-branch;owner-name;owner-id;owner-type;last-commit;last-commit-date;domain-folder;domain-files;n-domain-files;nlu-files;n-nlu-files;actions-files;n-actions-files;readme-files;n-readme-files;language-files;n-language-files;unclear-match
openHPI/ki-campus-bot__rasa/KI-Campus_de/GreetBot_de;openHPI/ki-campus-bot;https://github.com/openHPI/ki-campus-bot;3;3;2020-06-03T11:55:53Z;2024-08-28T21:49:41Z;2024-05-15T08:10:21Z;master;openHPI;8125421;Organization;65d3fd2f1912cc8eefb7caf715a17222bb383a14;2022-03-02T13:34:59Z;rasa/KI-Campus_de/GreetBot_de;['rasa/KI-Campus_de/GreetBot_de/domain.yml'];1;['rasa/KI-Campus_de/GreetBot_de/data/nlu.yml'];1;[];0;['README.md'];1;[];0;[]
openHPI/ki-campus-bot__rasa/KI-Campus_en;openHPI/ki-campus-bot;https://github.com/openHPI/ki-campus-bot;3;3;2020-06-03T11:55:53Z;2024-08-28T21:49:41Z;2024-05-15T08:10:21Z;master;openHPI;8125421;Organization;65d3fd2f1912cc8eefb7caf715a17222bb383a14;2022-03-02T13:34:59Z;rasa/KI-Campus_en;['rasa/KI-Campus_en/domain.yml'];1;['rasa/KI-Campus_en/data/faq.yml', 'rasa/KI-Campus_en/data/general.yml'];2;['rasa/KI-Campus_en/actions/actions.py'];1;['README.md'];1;['rasa/KI-Campus_en/config.yml'];1;[]
openHPI/ki-campus-bot__rasa/KI-Campus_de;openHPI/ki-campus-bot;https://github.com/openHPI/ki-campus-bot;3;3;2020-06-03T11:55:53Z;2024-08-28T21:49:41Z;2024-05-15T08:10:21Z;master;openHPI;8125421;Organization;65d3fd2f1912cc8eefb7caf715a17222bb383a14;2022-03-02T13:34:59Z;rasa/KI-Campus_de;['rasa/KI-Campus_de/domain.yml'];1;['rasa/KI-Campus_de/data/faq.yml', 'rasa/KI-Campus_de/data/general.yml'];2;['rasa/KI-Campus_de/actions/actions.py'];1;['README.md'];1;['rasa/KI-Campus_de/config.yml'];1;[]
openHPI/ki-campus-bot__rasa/KI-Campus_en/GreetBot_en;openHPI/ki-campus-bot;https://github.com/openHPI/ki-campus-bot;3;3;2020-06-03T11:55:53Z;2024-08-28T21:49:41Z;2024-05-15T08:10:21Z;master;openHPI;8125421;Organization;65d3fd2f1912cc8eefb7caf715a17222bb383a14;2022-03-02T13:34:59Z;rasa/KI-Campus_en/GreetBot_en;['rasa/KI-Campus_en/GreetBot_en/domain.yml'];1;['rasa/KI-Campus_en/GreetBot_en/data/nlu.yml'];1;[];0;['README.md'];1;[];0;[]
keshav8825/RASA-Portfolio-Chatbot__y;keshav8825/RASA-Portfolio-Chatbot;https://github.com/keshav8825/RASA-Portfolio-Chatbot;2;0;2024-05-13T18:39:09Z;2024-05-14T20:17:13Z;2024-05-13T19:41:00Z;master;keshav8825;115480977;User;dfa71f093d52d592178073c05096efa4480c2403;2024-05-13T19:41:00Z;y;['y/domain.yml'];1;['y/data/nlu.yml'];1;[];0;['README.md'];1;['y/config.yml'];1;[]
keshav8825/RASA-Portfolio-Chatbot__.;keshav8825/RASA-Portfolio-Chatbot;https://github.com/keshav8825/RASA-Portfolio-Chatbot;2;0;2024-05-13T18:39:09Z;2024-05-14T20:17:13Z;2024-05-13T19:41:00Z;master;keshav8825;115480977;User;dfa71f093d52d592178073c05096efa4480c2403;2024-05-13T19:41:00Z;.;['domain.yml'];1;['data/nlu.yml'];1;[];0;['README.md'];1;['config.yml'];1;[]
TranVinh2503/Studying_Chatbot_for_FIT_Hanu_students__Chatbot_using_rasa_en/UK/domain_collector;TranVinh2503/Studying_Chatbot_for_FIT_Hanu_students;https://github.com/TranVinh2503/Studying_Chatbot_for_FIT_Hanu_students;0;0;2024-05-08T07:08:46Z;2024-05-09T01:35:21Z;2024-05-09T01:35:18Z;main;TranVinh2503;94044010;User;de5407ba03c34f32ee49a8e2028f134bf562d215;2024-05-09T01:35:18Z;Chatbot_using_rasa_en/UK/domain_collector;['Chatbot_using_rasa_en/UK/domain_collector/domain.yml'];1;['Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_advanced_topics_in_information_technology.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_advertising_and_advertising_creation.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_b2b_marketing.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_brand_creation_and_management.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_communication_crisis_management.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_communication_theories.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_computer_graphics_1.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_computer_graphics_2.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_computer_graphics_3.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_consumer_behaviour.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_coorporate_communication.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_database_system.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_digital_marketing.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_e_business.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_game_design.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_industry_internship_in_information_technology.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_internet_and_web_services.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_mass_media.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_mobile_app_design.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_multimedia.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_principles_of_computers.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_principles_of_marketing.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_professional_ethics_in_information_technology.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_programming_2.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_psychology_of_communication.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_public_relations.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_special_subject_in_multimedia_1.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_special_subject_in_multimedia_2.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_system_analysis_and_design.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_user_experience_design.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_visual_communication.yml', 'Chatbot_using_rasa_en/UK/data/nlu/epmc_nlu_web_design.yml'];32;[];0;['README.md'];1;[];0;[]
Vassu2004/AI-healthcare-__.;Vassu2004/AI-healthcare-;https://github.com/Vassu2004/AI-healthcare-;0;0;2024-05-04T13:52:05Z;2024-05-04T13:58:54Z;2024-05-04T13:58:43Z;main;Vassu2004;153291683;User;763a16194a3686dda81fc9bef60b7675548722f4;2023-07-23T12:09:25Z;.;['domain.yml'];1;['data/nlu.yml'];1;['actions/actions.py'];1;['README.md'];1;['config.yml'];1;[]
Vassu2004/AI-healthcare-__models/core;Vassu2004/AI-healthcare-;https://github.com/Vassu2004/AI-healthcare-;0;0;2024-05-04T13:52:05Z;2024-05-04T13:58:54Z;2024-05-04T13:58:43Z;main;Vassu2004;153291683;User;763a16194a3686dda81fc9bef60b7675548722f4;2023-07-23T12:09:25Z;models/core;['models/core/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
Vassu2004/AI-healthcare-__models/20211114-104207/core;Vassu2004/AI-healthcare-;https://github.com/Vassu2004/AI-healthcare-;0;0;2024-05-04T13:52:05Z;2024-05-04T13:58:54Z;2024-05-04T13:58:43Z;main;Vassu2004;153291683;User;763a16194a3686dda81fc9bef60b7675548722f4;2023-07-23T12:09:25Z;models/20211114-104207/core;['models/20211114-104207/core/domain.yml'];1;[];0;[];0;['README.md'];1;[];0;[]
ClaudiaQueipo/thesis-chatbot__sgav_backend/train_files_gen/chatbot_template/rasa_bot;ClaudiaQueipo/thesis-chatbot;https://github.com/ClaudiaQueipo/thesis-chatbot;2;1;2023-01-09T22:52:17Z;2024-06-07T02:54:19Z;2024-05-03T14:23:32Z;master;ClaudiaQueipo;108627205;User;eeb2b613d1d0874ffb6654b60fbdb7cd12de4e64;2024-05-03T14:23:32Z;sgav_backend/train_files_gen/chatbot_template/rasa_bot;['sgav_backend/train_files_gen/chatbot_template/rasa_bot/domain.yml'];1;['sgav_backend/train_files_gen/chatbot_template/rasa_bot/data/nlu.yml'];1;[];0;['sgav_backend/train_files_gen/chatbot_template/web/README.md'];1;['sgav_backend/train_files_gen/chatbot_template/rasa_bot/config.yml'];1;[]
ClaudiaQueipo/thesis-chatbot__chatbot_template/rasa_bot;ClaudiaQueipo/thesis-chatbot;https://github.com/ClaudiaQueipo/thesis-chatbot;2;1;2023-01-09T22:52:17Z;2024-06-07T02:54:19Z;2024-05-03T14:23:32Z;master;ClaudiaQueipo;108627205;User;eeb2b613d1d0874ffb6654b60fbdb7cd12de4e64;2024-05-03T14:23:32Z;chatbot_template/rasa_bot;['chatbot_template/rasa_bot/domain.yml'];1;['chatbot_template/rasa_bot/data/nlu.yml'];1;['chatbot_template/rasa_bot/actions/actions.py'];1;[];0;['chatbot_template/rasa_bot/config.yml'];1;['chatbot_template/web/README.md', 'sgav/README.md']
ClaudiaQueipo/thesis-chatbot__chatbot_template/webind;ClaudiaQueipo/thesis-chatbot;https://github.com/ClaudiaQueipo/thesis-chatbot;2;1;2023-01-09T22:52:17Z;2024-06-07T02:54:19Z;2024-05-03T14:23:32Z;master;ClaudiaQueipo;108627205;User;eeb2b613d1d0874ffb6654b60fbdb7cd12de4e64;2024-05-03T14:23:32Z;chatbot_template/webind;['chatbot_template/webind/domain.yml'];1;['chatbot_template/webind/data/nlu.yml'];1;['chatbot_template/webind/actions/mongo_actions.py', 'chatbot_template/webind/actions/actions.py'];2;[];0;['chatbot_template/webind/config.yml'];1;[]
DavidSaruni/Rasa-Voice-Based-Assistant__.;DavidSaruni/Rasa-Voice-Based-Assistant;https://github.com/DavidSaruni/Rasa-Voice-Based-Assistant;1;0;2024-04-04T07:38:52Z;2024-05-03T16:46:39Z;2024-04-13T18:30:45Z;main;DavidSaruni;75360744;User;d406ee70b2965b459a50349a59dc3dd9b489e6c9;2024-04-13T17:45:16Z;.;['domain.yml'];1;['data/nlu.yml'];1;['actions.py'];1;['README.md'];1;['config.yml'];1;[]
DavidSaruni/Rasa-Voice-Based-Assistant__chatbot_ui/rasa;DavidSaruni/Rasa-Voice-Based-Assistant;https://github.com/DavidSaruni/Rasa-Voice-Based-Assistant;1;0;2024-04-04T07:38:52Z;2024-05-03T16:46:39Z;2024-04-13T18:30:45Z;main;DavidSaruni;75360744;User;d406ee70b2965b459a50349a59dc3dd9b489e6c9;2024-04-13T17:45:16Z;chatbot_ui/rasa;['chatbot_ui/rasa/domain.yml'];1;['chatbot_ui/rasa/data/nlu.yml'];1;[];0;['README.md'];1;['chatbot_ui/rasa/config.yml'];1;[]
vnagpal25/USC-Chatbot__Chatbot;vnagpal25/USC-Chatbot;https://github.com/vnagpal25/USC-Chatbot;0;0;2024-04-06T13:42:03Z;2024-09-30T04:35:54Z;2024-04-13T05:04:28Z;main;vnagpal25;89408554;User;5d50b41546a80e8d82bae4db3e217a31ece46e4c;2024-04-13T05:04:10Z;Chatbot;['Chatbot/domain.yml'];1;['Chatbot/data/nlu.yml'];1;['Chatbot/actions/actions.py'];1;['README.md'];1;['Chatbot/config.yml'];1;['frontend/README.md', 'frontend/static-web-app/README.md']
vnagpal25/USC-Chatbot__Chatbotv2;vnagpal25/USC-Chatbot;https://github.com/vnagpal25/USC-Chatbot;0;0;2024-04-06T13:42:03Z;2024-09-30T04:35:54Z;2024-04-13T05:04:28Z;main;vnagpal25;89408554;User;5d50b41546a80e8d82bae4db3e217a31ece46e4c;2024-04-13T05:04:10Z;Chatbotv2;['Chatbotv2/domain.yml'];1;['Chatbotv2/data/nlu.yml'];1;['Chatbotv2/actions/actions.py'];1;['README.md'];1;['Chatbotv2/config.yml'];1;[]
zchelalo/chatbot__shared_data;zchelalo/chatbot;https://github.com/zchelalo/chatbot;0;0;2023-10-15T21:26:07Z;2023-11-02T08:12:52Z;2024-04-06T09:21:42Z;main;zchelalo;65685698;User;6ffbd69a16793fa5441cd575d5e2c6414f78da7a;2024-04-06T09:21:39Z;shared_data;['shared_data/domain.yml'];1;['shared_data/data/nlu.yml'];1;[];0;['README.md'];1;[];0;[]
zchelalo/chatbot__rasa-app/examples;zchelalo/chatbot;https://github.com/zchelalo/chatbot;0;0;2023-10-15T21:26:07Z;2023-11-02T08:12:52Z;2024-04-06T09:21:42Z;main;zchelalo;65685698;User;6ffbd69a16793fa5441cd575d5e2c6414f78da7a;2024-04-06T09:21:39Z;rasa-app/examples;['rasa-app/examples/domain-example.yml'];1;['rasa-app/examples/nlu.example.yml'];1;['rasa-app/actions/actions.py'];1;['README.md'];1;['rasa-app/config.yml'];1;[]
driacats/RV4Chat__Examples/Factory/Rasa;driacats/RV4Chat;https://github.com/driacats/RV4Chat;0;0;2023-10-10T10:38:04Z;2024-03-13T13:55:27Z;2024-03-19T14:28:57Z;main;driacats;34188926;User;3f40af2c89fff6279a786d659682937bb9ffa0aa;2024-03-19T14:28:54Z;Examples/Factory/Rasa;['Examples/Factory/Rasa/domain.yml'];1;['Examples/Factory/Rasa/data/nlu.yml'];1;['Examples/Factory/Rasa/actions/actions.py'];1;['README.md'];1;['Examples/Factory/Rasa/config.yml'];1;['Dialogflow/README.md', 'Examples/README.md', 'Rasa/README.md']
driacats/RV4Chat__Examples/Domestic Violence/Rasa;driacats/RV4Chat;https://github.com/driacats/RV4Chat;0;0;2023-10-10T10:38:04Z;2024-03-13T13:55:27Z;2024-03-19T14:28:57Z;main;driacats;34188926;User;3f40af2c89fff6279a786d659682937bb9ffa0aa;2024-03-19T14:28:54Z;Examples/Domestic Violence/Rasa;['Examples/Domestic Violence/Rasa/domain.yml'];1;['Examples/Domestic Violence/Rasa/data/nlu.yml'];1;['Examples/Domestic Violence/Rasa/actions/actions.py'];1;['Examples/Domestic Violence/README.md', 'README.md'];2;['Examples/Domestic Violence/Rasa/config.yml'];1;[]
SurajkumarMishra9/rasa-multi-tenant-bot__001;SurajkumarMishra9/rasa-multi-tenant-bot;https://github.com/SurajkumarMishra9/rasa-multi-tenant-bot;0;0;2024-03-14T19:07:24Z;2024-03-19T07:33:48Z;2024-03-19T07:35:22Z;master;SurajkumarMishra9;162468271;User;924d7d5fb8afc2b7f2f17493fbe0134fd3011fa6;2024-03-19T07:35:22Z;001;['001/domain.yml'];1;['001/data/nlu.yml'];1;[];0;['README.md'];1;['001/config.yml'];1;[]
SurajkumarMishra9/rasa-multi-tenant-bot__002;SurajkumarMishra9/rasa-multi-tenant-bot;https://github.com/SurajkumarMishra9/rasa-multi-tenant-bot;0;0;2024-03-14T19:07:24Z;2024-03-19T07:33:48Z;2024-03-19T07:35:22Z;master;SurajkumarMishra9;162468271;User;924d7d5fb8afc2b7f2f17493fbe0134fd3011fa6;2024-03-19T07:35:22Z;002;['002/domain.yml'];1;['002/data/nlu.yml'];1;[];0;['README.md'];1;['002/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak-English/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak-English/CHATBOT;['Rakshak-English/CHATBOT/domain.yml'];1;['Rakshak-English/CHATBOT/data/nlu.yml'];1;['Rakshak-English/CHATBOT/actions/actions.py'];1;['README.md'];1;['Rakshak-English/CHATBOT/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak-Hindi/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak-Hindi/CHATBOT;['Rakshak-Hindi/CHATBOT/domain.yml'];1;['Rakshak-Hindi/CHATBOT/data/nlu.yml'];1;['Rakshak-Hindi/CHATBOT/actions/actions.py'];1;['README.md'];1;['Rakshak-Hindi/CHATBOT/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak-Code-Mixed/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak-Code-Mixed/CHATBOT;['Rakshak-Code-Mixed/CHATBOT/domain.yml'];1;['Rakshak-Code-Mixed/CHATBOT/data/nlu.yml'];1;['Rakshak-Code-Mixed/CHATBOT/actions/actions.py'];1;['README.md'];1;['Rakshak-Code-Mixed/CHATBOT/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak/RASA-CodeMixed/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak/RASA-CodeMixed/CHATBOT;['Rakshak/RASA-CodeMixed/CHATBOT/domain.yml'];1;['Rakshak/RASA-CodeMixed/CHATBOT/data/nlu.yml'];1;['Rakshak/RASA-CodeMixed/CHATBOT/actions/actions.py'];1;['README.md', 'Rakshak/README.md'];2;['Rakshak/RASA-CodeMixed/CHATBOT/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak_English_Updated/RASA-English/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak_English_Updated/RASA-English/CHATBOT;['Rakshak_English_Updated/RASA-English/CHATBOT/domain.yml'];1;['Rakshak_English_Updated/RASA-English/CHATBOT/data/nlu.yml'];1;['Rakshak_English_Updated/RASA-English/CHATBOT/actions/actions.py'];1;['README.md'];1;['Rakshak_English_Updated/RASA-English/CHATBOT/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak_Hindi_Updated/RASA-HINDI/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak_Hindi_Updated/RASA-HINDI/CHATBOT;['Rakshak_Hindi_Updated/RASA-HINDI/CHATBOT/domain.yml'];1;['Rakshak_Hindi_Updated/RASA-HINDI/CHATBOT/data/nlu.yml'];1;['Rakshak_Hindi_Updated/RASA-HINDI/CHATBOT/actions/actions.py'];1;['README.md'];1;['Rakshak_Hindi_Updated/RASA-HINDI/CHATBOT/config.yml'];1;[]
CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak__Rakshak_codemixed_Updated/RASA-CodeMixed/CHATBOT;CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;https://github.com/CCPWC-Project/Module9-AI-assisted-Chatbot-Rakshak;0;0;2023-06-27T17:19:36Z;2023-06-30T12:02:48Z;2024-03-04T11:49:25Z;master;CCPWC-Project;137923457;User;937cf4d4a5ee2b2c4cd34424d0f3eadd0a295c1c;2024-03-04T11:49:25Z;Rakshak_codemixed_Updated/RASA-CodeMixed/CHATBOT;['Rakshak_codemixed_Updated/RASA-CodeMixed/CHATBOT/domain.yml'];1;['Rakshak_codemixed_Updated/RASA-CodeMixed/CHATBOT/data/nlu.yml'];1;['Rakshak_codemixed_Updated/RASA-CodeMixed/CHATBOT/actions/actions.py'];1;['README.md', 'Rakshak_codemixed_Updated/README.md'];2;['Rakshak_codemixed_Updated/RASA-CodeMixed/CHATBOT/config.yml'];1;[]
ManonCouffin/TP_RASA__CHATBOT_V1;ManonCouffin/TP_RASA;https://github.com/ManonCouffin/TP_RASA;0;0;2024-02-26T17:23:41Z;2024-02-26T17:28:25Z;2024-02-26T17:42:31Z;main;ManonCouffin;92680110;User;8842881647e88387057f97cb2c2e9257c047ff0f;2024-02-26T17:42:31Z;CHATBOT_V1;['CHATBOT_V1/domain.yml'];1;['CHATBOT_V1/data/nlu.yml'];1;[];0;['README.md'];1;['CHATBOT_V1/config.yml'];1;[]
ManonCouffin/TP_RASA__CHATBOT_V0;ManonCouffin/TP_RASA;https://github.com/ManonCouffin/TP_RASA;0;0;2024-02-26T17:23:41Z;2024-02-26T17:28:25Z;2024-02-26T17:42:31Z;main;ManonCouffin;92680110;User;8842881647e88387057f97cb2c2e9257c047ff0f;2024-02-26T17:42:31Z;CHATBOT_V0;['CHATBOT_V0/domain.yml'];1;['CHATBOT_V0/data/nlu.yml'];1;[];0;['README.md'];1;['CHATBOT_V0/config.yml'];1;[]
ManonCouffin/TP_RASA__CHATBOT_V2;ManonCouffin/TP_RASA;https://github.com/ManonCouffin/TP_RASA;0;0;2024-02-26T17:23:41Z;2024-02-26T17:28:25Z;2024-02-26T17:42:31Z;main;ManonCouffin;92680110;User;8842881647e88387057f97cb2c2e9257c047ff0f;2024-02-26T17:42:31Z;CHATBOT_V2;['CHATBOT_V2/domain.yml'];1;['CHATBOT_V2/data/nlu.yml'];1;['CHATBOT_V2/actions/actions.py'];1;['README.md'];1;['CHATBOT_V2/config.yml'];1;[]
notsocertain/portfolio-chatbot__new;notsocertain/portfolio-chatbot;https://github.com/notsocertain/portfolio-chatbot;0;0;2024-02-25T14:21:45Z;2024-02-26T07:55:56Z;2024-02-26T15:45:28Z;master;notsocertain;65997077;User;7ef39c8fae751cc8e58a58f1c6868999adc8de34;2024-02-26T15:45:24Z;new;['new/domain.yml'];1;['new/data/nlu.yml'];1;[];0;['README.md'];1;['new/config.yml'];1;[]
notsocertain/portfolio-chatbot__.;notsocertain/portfolio-chatbot;https://github.com/notsocertain/portfolio-chatbot;0;0;2024-02-25T14:21:45Z;2024-02-26T07:55:56Z;2024-02-26T15:45:28Z;master;notsocertain;65997077;User;7ef39c8fae751cc8e58a58f1c6868999adc8de34;2024-02-26T15:45:24Z;.;['domain.yml'];1;['data/nlu.yml'];1;['actions/actions.py'];1;['README.md'];1;['config.yml'];1;[]
HuyHoangFSDev/rasa_chatbot__.;HuyHoangFSDev/rasa_chatbot;https://github.com/HuyHoangFSDev/rasa_chatbot;1;0;2024-02-25T16:43:04Z;2024-06-02T13:36:47Z;2024-02-25T17:19:36Z;main;HuyHoangFSDev;94818018;User;00aff58a266b5ee420d66b3c83a565c4817ae8db;2024-02-25T17:19:36Z;.;['domain_data.yml'];1;['nlu_data.yml'];1;[];0;[];0;[];0;[]
HuyHoangFSDev/rasa_chatbot__RasaChatbot;HuyHoangFSDev/rasa_chatbot;https://github.com/HuyHoangFSDev/rasa_chatbot;1;0;2024-02-25T16:43:04Z;2024-06-02T13:36:47Z;2024-02-25T17:19:36Z;main;HuyHoangFSDev;94818018;User;00aff58a266b5ee420d66b3c83a565c4817ae8db;2024-02-25T17:19:36Z;RasaChatbot;['RasaChatbot/domain.yml'];1;['RasaChatbot/data/nlu.yml'];1;['RasaChatbot/actions/actions.py'];1;[];0;['RasaChatbot/config.yml'];1;[]
HuyHoangFSDev/rasa_chatbot__ChatWithBot;HuyHoangFSDev/rasa_chatbot;https://github.com/HuyHoangFSDev/rasa_chatbot;1;0;2024-02-25T16:43:04Z;2024-06-02T13:36:47Z;2024-02-25T17:19:36Z;main;HuyHoangFSDev;94818018;User;00aff58a266b5ee420d66b3c83a565c4817ae8db;2024-02-25T17:19:36Z;ChatWithBot;['ChatWithBot/domain.yml'];1;['ChatWithBot/data/nlu.yml'];1;[];0;[];0;['ChatWithBot/config.yml'];1;[]
Bavalpreet/RASA-BLOG__custom_component;Bavalpreet/RASA-BLOG;https://github.com/Bavalpreet/RASA-BLOG;1;4;2022-03-01T11:20:25Z;2022-05-11T16:25:28Z;2024-02-25T10:03:35Z;main;Bavalpreet;42736937;User;abbe87bab8c4dc0454b8448f3c4bbde7c265a5bd;2024-02-25T10:03:35Z;custom_component;['custom_component/domain.yml'];1;['custom_component/data/nlu.yml'];1;[];0;['README.md', 'custom_component/README.md'];2;['custom_component/config.yml'];1;[]
Bavalpreet/RASA-BLOG__blog-fallback-policy;Bavalpreet/RASA-BLOG;https://github.com/Bavalpreet/RASA-BLOG;1;4;2022-03-01T11:20:25Z;2022-05-11T16:25:28Z;2024-02-25T10:03:35Z;main;Bavalpreet;42736937;User;abbe87bab8c4dc0454b8448f3c4bbde7c265a5bd;2024-02-25T10:03:35Z;blog-fallback-policy;['blog-fallback-policy/domain.yml'];1;['blog-fallback-policy/data/nlu-faq-category-1.yml', 'blog-fallback-policy/data/nlu-faq-category-2.yml', 'blog-fallback-policy/data/nlu.yml'];3;['blog-fallback-policy/actions/actions.py'];1;['README.md', 'blog-fallback-policy/README.md'];2;['blog-fallback-policy/config.yml'];1;[]
jankomp/HMD-AJ__.;jankomp/HMD-AJ;https://github.com/jankomp/HMD-AJ;0;0;2023-12-19T08:34:32Z;2024-02-06T14:20:55Z;2024-02-24T14:00:30Z;master;jankomp;48485885;User;88396a767fdc3a44257a085cea2c680fc0419be3;2024-02-24T14:00:21Z;.;['domain.yml'];1;['data/nlu/industries_converted.yml', 'data/nlu/job_roles_converted.yml', 'data/nlu/languages_converted.yml', 'data/nlu/nlu_converted.yml'];4;['actions.py'];1;['README.md'];1;['config.yml'];1;[]
jankomp/HMD-AJ__kino_data;jankomp/HMD-AJ;https://github.com/jankomp/HMD-AJ;0;0;2023-12-19T08:34:32Z;2024-02-06T14:20:55Z;2024-02-24T14:00:30Z;master;jankomp;48485885;User;88396a767fdc3a44257a085cea2c680fc0419be3;2024-02-24T14:00:21Z;kino_data;['kino_data/kino_domain.yml'];1;['kino_data/kino_data.json'];1;[];0;['README.md'];1;[];0;[]
